4549999872,0.00546535,-0.00397949,0.00212891,0.0359116,0.819818,-0.0272966,0.570844
4600000000,0.00711744,-0.00366754,0.00427908,0.0351044,0.822113,-0.0290347,0.567499
4649999872,0.0091236,-0.00257025,0.00841755,0.0339339,0.822698,-0.0306051,0.566639
4700000000,0.0119676,-0.00106404,0.014793,0.033542,0.821732,-0.0318433,0.567994
4749999872,0.0765451,0.027972,0.0525203,0.0356975,0.820174,-0.0312841,0.570142
4800000000,0.0168096,0.0210171,0.0652629,0.0227958,0.812775,-0.0331082,0.581189
4849999872,0.0257214,0.022903,0.0806029,0.0236805,0.812209,-0.0305931,0.582083
4900000000,0.0273584,0.0257793,0.0946833,0.0238381,0.810853,-0.0310875,0.583938
4949999872,0.0283741,0.02879,0.109228,0.0241492,0.808971,-0.0309071,0.586538
5000000000,0.0288429,0.0319443,0.124126,0.0238865,0.807788,-0.0314393,0.58815
5049999872,0.0285527,0.0352837,0.13925,0.024347,0.807225,-0.0311222,0.58892
5100000000,0.0211643,0.0327322,0.125052,0.039159,0.814461,-0.0314536,0.57804
5149999872,0.0234022,0.0401052,0.138197,0.0368402,0.815518,-0.0302408,0.576766
5200000000,0.0276002,0.0474014,0.153865,0.0324053,0.816013,-0.0277283,0.576458
5249999872,0.0270754,0.0542325,0.173102,0.0265804,0.816738,-0.0236315,0.575911
5300000000,0.0245795,0.0593972,0.191761,0.0202204,0.819084,-0.0180822,0.573032
5349999872,0.0270677,0.0726112,0.212354,0.0155195,0.822045,-0.0106009,0.569112
5400000000,0.0333148,0.0818458,0.235058,0.0101519,0.824075,-0.00248249,0.566384
5449999872,0.0423583,0.0932972,0.254099,0.00586131,0.826386,0.00677115,0.563033
5500000000,0.0497004,0.105448,0.272278,0.00096598,0.826843,0.0164074,0.562193
5549999872,0.0541293,0.114726,0.289806,0.00361376,-0.82622,-0.0244619,-0.562804
5600000000,0.0637299,0.127786,0.304617,0.00677481,-0.825734,-0.0314252,-0.563143
5649999872,0.0694795,0.137867,0.321427,0.0110705,-0.82475,-0.0372126,-0.564163
5700000000,0.07371,0.152263,0.334378,0.0141865,-0.822417,-0.0436374,-0.567032
5749999872,0.0863664,0.162334,0.345191,0.0169804,-0.821416,-0.0477816,-0.568071
5800000000,0.0942106,0.172814,0.354464,0.0183685,-0.819599,-0.0527401,-0.57021
5849999872,0.107739,0.18185,0.364366,0.0200302,-0.819453,-0.0561961,-0.570033
5900000000,0.118165,0.196859,0.373522,0.0220772,-0.818556,-0.0583359,-0.57103
5949999872,0.129665,0.210071,0.384382,0.0239335,-0.818013,-0.0604782,-0.57151
6000000000,0.141811,0.223508,0.395736,0.0265676,-0.817117,-0.0610416,-0.572615
6049999872,0.155221,0.239827,0.409007,0.028229,-0.815828,-0.0616078,-0.574311
6100000000,0.169287,0.254851,0.422818,0.0280025,-0.81394,-0.0631638,-0.576826
6149999872,0.184165,0.268794,0.437405,0.0264087,-0.810933,-0.065277,-0.580887
6200000000,0.194382,0.282853,0.453122,0.0237862,-0.807479,-0.0681965,-0.585458
6249999872,0.202236,0.299077,0.469227,0.0209541,-0.806309,-0.0706858,-0.586881
6300000000,0.216412,0.314913,0.488314,0.0177795,-0.807495,-0.0724552,-0.585137
6349999872,0.226729,0.333734,0.510247,0.0142877,-0.809499,-0.0743218,-0.582223
6400000000,0.23295,0.355131,0.535726,0.0121255,-0.810999,-0.0755247,-0.580025
6449999872,0.234761,0.371903,0.561995,0.0147159,-0.812311,-0.0736888,-0.578364
6500000000,0.240188,0.395658,0.593267,0.0180925,-0.813283,-0.0714081,-0.577187
6549999872,0.2452,0.418561,0.626243,0.0230657,-0.814066,-0.0701986,-0.576053
6600000000,0.248942,0.442956,0.657628,0.0274181,-0.814234,-0.0713061,-0.575489
6649999872,0.250026,0.46602,0.686782,0.0322045,-0.814528,-0.0732792,-0.574576
6700000000,0.256043,0.493578,0.716272,0.0355991,-0.814424,-0.0755742,-0.574225
6749999872,0.261662,0.520641,0.742311,0.0390569,-0.813705,-0.0772069,-0.574802
6800000000,0.265442,0.550026,0.764058,0.0426016,-0.813283,-0.0795237,-0.574832
6849999872,0.271651,0.579913,0.786576,0.0467684,-0.81302,-0.0830839,-0.574376
6900000000,0.280001,0.610914,0.80787,0.0517549,-0.812811,-0.0880411,-0.573505
6949999872,0.285881,0.640902,0.828843,0.0575371,-0.812083,-0.0939257,-0.573052
7000000000,0.289593,0.669261,0.84892,0.0628083,-0.81159,-0.0997144,-0.572218
7049999872,0.292868,0.698552,0.866649,0.065235,-0.811544,-0.10619,-0.570845
7100000000,0.300796,0.729228,0.886167,0.0686608,-0.814142,-0.110272,-0.565949
7149999872,0.306759,0.760658,0.902213,0.0705799,-0.818898,-0.114903,-0.557873
7200000000,0.316108,0.793874,0.918331,0.0724295,-0.825351,-0.117859,-0.547411
7249999872,0.324235,0.825667,0.930441,0.0740653,-0.830729,-0.120707,-0.538361
7300000000,0.332072,0.859212,0.947189,0.0814452,-0.8349,-0.118847,-0.53121
7349999872,0.343532,0.891524,0.964246,0.0905426,-0.834214,-0.11563,-0.531525
7400000000,0.355561,0.922712,0.981549,0.0991907,-0.830342,-0.11227,-0.53674
7449999872,0.372382,0.948405,0.994182,0.105518,-0.825566,-0.109828,-0.543364
7500000000,0.390933,0.973786,1.00984,0.109371,-0.821268,-0.108513,-0.549346
7549999872,0.408836,0.999803,1.02356,0.110367,-0.817642,-0.109079,-0.554421
7600000000,0.43081,1.02098,1.03535,0.111329,-0.815145,-0.108906,-0.557929
7649999872,0.452839,1.04155,1.04067,0.112077,-0.813923,-0.108845,-0.559572
7700000000,0.476369,1.06336,1.04696,0.114025,-0.814197,-0.107607,-0.559019
7749999872,0.500442,1.08295,1.04849,0.115899,-0.815347,-0.106163,-0.55723
7800000000,0.525721,1.10491,1.05361,0.113626,-0.815264,-0.107146,-0.557632
7849999872,0.548552,1.12266,1.05441,0.108512,-0.814681,-0.110073,-0.558931
7900000000,0.571591,1.1402,1.05944,0.103534,-0.81199,-0.112548,-0.563282
7949999872,0.592997,1.15615,1.06373,0.0992907,-0.80857,-0.11453,-0.568541
8000000000,0.613862,1.1685,1.06621,0.0967966,-0.805055,-0.115365,-0.573766
8049999872,0.633851,1.182,1.06779,0.0938037,-0.802109,-0.116071,-0.578229
8100000000,0.651992,1.19542,1.06923,0.0924415,-0.80048,-0.116093,-0.580696
8149999872,0.668466,1.20724,1.07057,0.0902882,-0.799077,-0.116732,-0.582835
8200000000,0.682464,1.22001,1.06971,0.0877895,-0.798287,-0.118069,-0.58403
8249999872,0.696445,1.23169,1.0682,0.0868956,-0.797531,-0.118492,-0.58511
8300000000,0.70698,1.24317,1.0664,0.0871685,-0.797036,-0.118609,-0.585719
8349999872,0.717189,1.25375,1.06685,0.0892749,-0.796096,-0.119503,-0.586499
8400000000,0.72557,1.26583,1.06505,0.0927256,-0.796448,-0.120545,-0.585271
8449999872,0.731598,1.27694,1.06264,0.0972385,-0.798217,-0.120519,-0.582125
8500000000,0.738405,1.28789,1.06219,0.102808,-0.799387,-0.119079,-0.579855
8549999872,0.743227,1.29841,1.05971,0.106845,-0.800596,-0.118825,-0.577504
8600000000,0.74668,1.30618,1.05737,0.111711,-0.801493,-0.117885,-0.575529
8649999872,0.751189,1.31423,1.05583,0.118319,-0.802021,-0.114965,-0.574061
8700000000,0.754197,1.31831,1.05695,0.126382,-0.801544,-0.111228,-0.573745
8749999872,0.756964,1.32334,1.05345,0.134146,-0.800493,-0.107213,-0.574213
8800000000,0.759933,1.32486,1.05186,0.141403,-0.798863,-0.103557,-0.575413
8849999872,0.761124,1.32342,1.04897,0.147072,-0.797469,-0.101283,-0.576329
8900000000,0.762615,1.31835,1.0487,0.150828,-0.796346,-0.0985959,-0.577376
8949999872,0.7645,1.31094,1.04656,0.152336,-0.795929,-0.0956311,-0.578053
9000000000,0.765761,1.29994,1.04383,0.152291,-0.796392,-0.091449,-0.578104
9049999872,0.767244,1.28374,1.03953,0.151266,-0.797699,-0.0846715,-0.577603
9100000000,0.770977,1.26735,1.03131,0.148608,-0.799363,-0.0764826,-0.577135
9149999872,0.772424,1.24542,1.02044,0.144344,-0.801466,-0.0672439,-0.57645
9200000000,0.774355,1.22272,1.00702,0.137818,-0.803255,-0.0568097,-0.576681
9249999872,0.773143,1.19381,0.993325,0.128796,-0.802817,-0.0468552,-0.580259
9300000000,0.77201,1.16182,0.980528,0.116814,-0.799491,-0.0381645,-0.587973
9349999872,0.770967,1.12807,0.970831,0.105736,-0.79692,-0.0287719,-0.594063
9400000000,0.768431,1.08974,0.961224,0.0938769,-0.794993,-0.0214554,-0.598926
9449999872,0.763664,1.05057,0.955681,0.0837481,-0.795396,-0.0159266,-0.600065
9500000000,0.75922,1.01027,0.953163,0.0744697,-0.796535,-0.0112278,-0.599883
9549999872,0.752202,0.969266,0.953407,0.0675051,-0.799223,-0.00680597,-0.597192
9600000000,0.744404,0.92625,0.957516,0.0647918,-0.801969,-0.00102964,-0.59384
9649999872,0.733783,0.881146,0.962575,0.0659063,-0.804203,0.00599855,-0.590658
9700000000,0.722416,0.832202,0.974289,0.0680708,-0.806464,0.0124021,-0.587221
9749999872,0.709919,0.780558,0.988121,0.0716329,-0.80896,0.0186295,-0.583185
9800000000,0.697217,0.722643,1.00728,0.0740677,-0.811093,0.0240784,-0.579709
9849999872,0.682049,0.660395,1.02871,0.0760692,-0.812185,0.0279885,-0.577742
9900000000,0.669728,0.594096,1.054,0.0734623,-0.813801,0.0284702,-0.575778
9949999872,0.655715,0.525115,1.07924,0.0686128,-0.814781,0.0269585,-0.575062
10000000000,0.643686,0.451374,1.10376,0.0611372,-0.816091,0.0229446,-0.574222
10049999872,0.629994,0.37625,1.12443,0.0545875,-0.816274,0.0190918,-0.574763
10100000000,0.617959,0.297462,1.14244,0.0485698,-0.816781,0.0151048,-0.574702
