1235418017,0.000493,0.002177,0.001130,0.040276,0.813651,-0.028866,0.579237
1265046311,0.000546,0.002596,0.001049,0.040404,0.813676,-0.028923,0.579191
1296870987,0.000599,0.002702,0.001063,0.040231,0.813624,-0.029234,0.579260
1324359341,0.000659,0.002872,0.001021,0.040136,0.813663,-0.029136,0.579218
1350805801,0.000685,0.003056,0.001000,0.040097,0.813606,-0.029389,0.579287
1379800561,0.000736,0.003301,0.001106,0.040285,0.813690,-0.029054,0.579174
1408282741,0.000850,0.003574,0.000922,0.040409,0.813765,-0.029134,0.579056
1441395561,0.000989,0.003858,0.001037,0.040281,0.813827,-0.029174,0.578975
1467526780,0.001016,0.003938,0.001110,0.040237,0.813831,-0.029210,0.578971
1497220595,0.001071,0.004099,0.001123,0.040088,0.813796,-0.029295,0.579025
1525268384,0.001130,0.004191,0.001032,0.040356,0.813884,-0.029190,0.578889
1556140177,0.001210,0.004447,0.000454,0.039811,0.813812,-0.029513,0.579012
1585032038,0.001258,0.004454,0.000790,0.040145,0.813892,-0.029442,0.578879
1613438254,0.001265,0.004429,0.000727,0.040465,0.813986,-0.029043,0.578745
1644561292,0.001299,0.004464,0.000895,0.040278,0.813971,-0.029190,0.578772
1674347039,0.001398,0.004628,0.000545,0.040537,0.814028,-0.029157,0.578675
1702725916,0.001450,0.004715,0.000311,0.040228,0.813952,-0.029543,0.578785
1734554286,0.001499,0.004651,0.000463,0.040461,0.814089,-0.029028,0.578602
1763353499,0.001500,0.004658,0.000503,0.040613,0.814063,-0.029438,0.578606
1792161137,0.001517,0.004779,0.000385,0.040505,0.814065,-0.029178,0.578624
1822547184,0.001511,0.004809,0.000307,0.040683,0.814049,-0.029194,0.578634
1851451275,0.001530,0.004926,0.000036,0.040360,0.814003,-0.029347,0.578713
1885358509,0.001572,0.005053,-0.000355,0.040687,0.814114,-0.028829,0.578560
1920522359,0.001630,0.005181,-0.000473,0.040894,0.814100,-0.028918,0.578561
1956179453,0.001711,0.005445,-0.000560,0.040737,0.814114,-0.028730,0.578562
1991241785,0.001759,0.005581,-0.000367,0.040743,0.814041,-0.028914,0.578654
2026227709,-0.001622,0.004497,-0.000670,0.040562,0.813536,-0.028362,0.579405
2063052976,-0.005295,0.004522,-0.000564,0.039920,0.812985,-0.027928,0.580243
2095994619,-0.006520,0.004090,-0.000660,0.039872,0.812845,-0.027956,0.580441
2128322585,-0.007390,0.003678,-0.000847,0.040005,0.812803,-0.027691,0.580503
2159980036,-0.008069,0.003365,-0.000662,0.039887,0.812703,-0.028022,0.580635
2191448170,-0.008713,0.003203,-0.000503,0.040300,0.812713,-0.027830,0.580602
2223115486,-0.009335,0.003210,-0.000985,0.040281,0.812703,-0.027636,0.580627
2257009164,-0.010068,0.003348,-0.001188,0.040200,0.812647,-0.027504,0.580716
2289598802,-0.010805,0.003574,-0.001214,0.040182,0.812599,-0.027585,0.580782
2320134399,-0.011565,0.003715,-0.001264,0.040147,0.812583,-0.027540,0.580809
2349166979,-0.012298,0.003940,-0.001347,0.039961,0.812519,-0.027817,0.580898
2379459240,-0.013091,0.004250,-0.001535,0.040168,0.812528,-0.027454,0.580887
