4649999872,0.009055,-0.002825,0.007243,0.034118,0.822710,-0.030489,0.566616
4654999808,0.009112,-0.002789,0.007352,0.034076,0.822729,-0.030518,0.566590
4660000000,0.009213,-0.002726,0.007550,0.034011,0.822752,-0.030572,0.566558
4664999936,0.009350,-0.002644,0.007825,0.033941,0.822768,-0.030659,0.566535
4669999872,0.009515,-0.002547,0.008165,0.033880,0.822763,-0.030766,0.566539
4674999808,0.009706,-0.002440,0.008558,0.033823,0.822747,-0.030893,0.566558
4680000000,0.009918,-0.002323,0.008997,0.033760,0.822705,-0.031024,0.566617
4684999936,0.010095,-0.002178,0.009580,0.033710,0.822626,-0.031147,0.566727
4689999872,0.010303,-0.002030,0.010180,0.033659,0.822533,-0.031255,0.566860
4694999808,0.010538,-0.001880,0.010800,0.033616,0.822421,-0.031355,0.567019
4700000000,0.010794,-0.001729,0.011436,0.033590,0.822313,-0.031447,0.567171
4704999936,0.011067,-0.001576,0.012088,0.033577,0.822195,-0.031538,0.567339
4709999872,0.011355,-0.001422,0.012753,0.033565,0.822074,-0.031637,0.567509
4714999808,0.011654,-0.001265,0.013430,0.033556,0.821944,-0.031748,0.567692
4720000000,0.011964,-0.001104,0.014116,0.033533,0.821817,-0.031874,0.567870
4724999936,0.012283,-0.000939,0.014810,0.033482,0.821676,-0.032019,0.568068
4729999872,0.012610,-0.000767,0.015512,0.033410,0.821538,-0.032167,0.568264
4734999808,0.012961,-0.000626,0.016354,0.033308,0.821393,-0.032325,0.568471
4740000000,0.013323,-0.000471,0.017181,0.033206,0.821249,-0.032470,0.568676
4744999936,0.013695,-0.000308,0.018000,0.033122,0.821110,-0.032611,0.568875
4749999872,0.014078,-0.000141,0.018819,0.033059,0.820979,-0.032769,0.569058
4754999808,0.014471,0.000032,0.019644,0.033010,0.820835,-0.032939,0.569258
4760000000,0.014875,0.000209,0.020478,0.032969,0.820695,-0.033111,0.569452
4764999936,0.015288,0.000394,0.021324,0.032929,0.820547,-0.033274,0.569659
4769999872,0.015712,0.000587,0.022187,0.032891,0.820400,-0.033405,0.569865
4774999808,0.016144,0.000788,0.023070,0.032865,0.820235,-0.033514,0.570097
4780000000,0.016575,0.001062,0.024009,0.032885,0.820050,-0.033600,0.570357
4784999936,0.017010,0.001323,0.024950,0.032915,0.819877,-0.033704,0.570599
4789999872,0.017445,0.001573,0.025893,0.032956,0.819721,-0.033821,0.570814
4794999808,0.017876,0.001812,0.026837,0.032983,0.819584,-0.033969,0.571000
4800000000,0.018306,0.002047,0.027783,0.032986,0.819470,-0.034121,0.571153
4804999936,0.018735,0.002281,0.028734,0.032970,0.819359,-0.034260,0.571306
4809999872,0.019162,0.002516,0.029690,0.032943,0.819252,-0.034374,0.571454
4814999808,0.019589,0.002751,0.030656,0.032924,0.819130,-0.034472,0.571624
4820000000,0.020014,0.002984,0.031629,0.032916,0.819000,-0.034570,0.571805
4824999936,0.020438,0.003213,0.032609,0.032912,0.818859,-0.034692,0.572000
4829999872,0.020861,0.003438,0.033595,0.032915,0.818708,-0.034832,0.572206
4834999808,0.021286,0.003662,0.034584,0.032906,0.818570,-0.034990,0.572395
